{title: 'Zatoichi (Zat', category:'Action|Comedy|Crime|Drama'},
{title: 'Chronicles of Riddick', category:'Action|Adventure|Sci'},-Fi|Thriller
{title: 'Garfield', category:'Animation|Children|Comedy'},
{title: 'Stepford Wives', category:'Comedy|Drama|Thriller'},
{title: 'Bright Future (Akarui mirai) (2003)', category:'Drama'},
{title: 'Hunting of the President', category:'Documentary'},
{title: 'Napoleon Dynamite (2004)', category:'Comedy'},
{title: 'City of Joy (1992)', category:'Drama'},
{title: 'Doctor', category:'Drama'},
{title: 'Dresser', category:'Drama'},
{title: 'Father Hood (1993)', category:'Comedy'},
{title: 'For Me and My Gal (1942)', category:'Drama|Musical|Romance'},
{title: 'Hello Again (1987)', category:'Comedy'},
{title: 'Hope Springs (2003)', category:'Comedy|Romance'},
{title: 'Love Finds Andy Hardy (1938)', category:'Comedy|Romance'},
{title: 'Lover Come Back (1961)', category:'Comedy|Romance'},
{title: 'Police Academy', category:'Comedy|Crime'},
{title: 'Ring of Bright Water (1969)', category:'Comedy|Drama'},
{title: 'Big Wednesday (1978)', category:'Comedy|Drama'},
{title: 'Fool for Love (1985)', category:'Drama'},
{title: 'Give My Regards to Broad Street (1984)', category:'Drama|Musical'},
{title: 'Hi', category:'Drama'},
{title: 'Last of Sheila', category:'Crime|Mystery|Thriller'},
{title: 'Playboys', category:'Drama|Romance'},
{title: 'Star! (1968)', category:'Musical'},
{title: 'We're Not Married! (1952)', category:'Comedy|Romance'},
{title: 'Wish You Were Here (1987)', category:'Comedy|Drama'},
{title: 'Adventures of Sherlock Holmes', category:'Crime|Mystery|Thriller'},
{title: 'Book of Love (1990)', category:'Comedy|Romance'},
{title: 'Helen of Troy (1956)', category:'Action|Adventure|Drama|Romance|War'},
{title: 'Hound of the Baskervilles', category:'Crime|Mystery|Thriller'},
{title: 'Hour of the Wolf (Vargtimmen) (1968)', category:'Drama|Horror'},
{title: 'Molly Maguires', category:'Drama'},
{title: 'Suddenly (1954)', category:'Crime|Drama|Film'},-Noir
{title: 'Urban Ghost Story (1998)', category:'Drama'},
{title: 'Dying of Laughter (Muertos de risa) (1999)', category:'Comedy'},
{title: 'Kings Row (1942)', category:'Drama|Romance'},
{title: 'Kid Brother', category:'Children|Comedy|Romance'},
{title: 'Divorcee', category:'Drama|Romance'},
{title: 'Meet the Applegates (1991)', category:'Comedy'},
{title: 'Robot Carnival (Roboto k', category:'Animation|Comedy|Drama|Fantasy|Sci'},-Fi
{title: 'Americathon (1979)', category:'Comedy|Sci'},-Fi
{title: 'Sands of Iwo Jima (1949)', category:'Action|Drama|Romance|War'},
{title: 'This Island Earth (1955)', category:'Sci'},-Fi
{title: 'Anthony Adverse (1936)', category:'Adventure|Romance'},
{title: 'Blackboard Jungle (1955)', category:'Drama'},
{title: 'Moment by Moment (1978)', category:'Drama|Romance'},
{title: 'It Had to Be You (2000)', category:'Comedy|Romance'},
{title: 'Luna Papa (1999)', category:'Comedy|Drama|Fantasy'},
{title: 'Long Way Home', category:'Documentary'},
{title: 'Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970)', category:'Crime|Drama|Thriller'},
{title: 'True Love (1989)', category:'Comedy'},
{title: 'To Each His Own (1946)', category:'Drama'},
{title: 'Heiress', category:'Drama|Romance'},
{title: 'State Fair (1945)', category:'Musical|Romance'},
{title: 'Dragon Seed (1944)', category:'Drama'},
{title: 'Executive Suite (1954)', category:'Drama'},
{title: 'Johnny Belinda (1948)', category:'Drama'},
{title: 'Super Size Me (2004)', category:'Documentary'},
{title: 'Johnny Eager (1942)', category:'Crime|Drama|Film'},-Noir|Romance
{title: 'Pier', category:'Sci'},-Fi
{title: 'Distant Voices', category:'Drama'},
{title: 'King of Kings', category:'Drama'},
{title: 'Northwest Passage (1940)', category:'Action|Adventure|Drama|Romance|Thriller|Western'},
{title: 'Picture of Dorian Gray', category:'Drama|Fantasy|Horror'},
{title: 'Born Losers', category:'Action|Drama|Thriller'},
{title: 'Human Condition I', category:'Drama|War'},
{title: 'Samsara (2001)', category:'Drama|Romance'},
{title: 'Bachelor Mother (1939)', category:'Comedy|Romance'},
{title: 'Please Don't Eat the Daisies (1960)', category:'Children|Comedy|Musical'},
{title: 'Siddhartha (1972)', category:'Drama'},
{title: 'White Heat (1949)', category:'Crime|Drama|Film'},-Noir
{title: 'Christmas Carol', category:'Drama|Fantasy'},
{title: 'Memphis Belle (1990)', category:'Action|Drama|War'},
{title: 'Cincinnati Kid', category:'Drama'},
{title: 'Animal Factory (2000)', category:'Crime|Drama'},
{title: 'Panic in the Needle Park', category:'Drama|Romance'},
{title: 'Pretty Baby (1978)', category:'Drama'},
{title: 'Hitcher', category:'Action|Horror|Thriller'},
{title: 'Show Boat (1951)', category:'Drama|Musical|Romance'},
{title: 'Ivanhoe (1952)', category:'Adventure|Drama|Romance'},
{title: 'Box of Moon Light (1996)', category:'Comedy|Drama'},
{title: 'Eel', category:'Drama|Romance'},
{title: 'Fear X (2003)', category:'Mystery|Thriller'},
{title: 'Freaks (1932)', category:'Crime|Drama|Horror'},
{title: 'Immigrant', category:'Comedy'},
{title: 'Silent Movie (1976)', category:'Comedy'},
{title: 'Matter of Life and Death', category:'Comedy|Fantasy|Romance'},
{title: 'Anna Christie (1930)', category:'Drama'},
{title: 'Bat People', category:'Comedy|Drama|Horror|Sci'},-Fi
{title: 'Deep Cover (1992)', category:'Action|Crime|Thriller'},
{title: 'Dr. Jekyll and Mr. Hyde (1931)', category:'Drama|Horror'},
{title: 'My Little Chickadee (1940)', category:'Comedy|Western'},
{title: 'High and the Mighty', category:'Adventure|Drama'},
{title: 'Ugly Dachshund', category:'Children|Comedy'},
{title: 'Around the World in 80 Days (2004)', category:'Adventure|Comedy'},
{title: 'I'll Sleep When I'm Dead (2003)', category:'Crime|Drama'},
{title: 'Dodgeball', category:'Comedy'},
{title: 'Terminal', category:'Comedy|Drama|Romance|War'},
{title: 'Dear Frankie (2004)', category:'Drama'},
{title: 'White Chicks (2004)', category:'Action|Comedy|Crime'},
{title: 'Door in the Floor', category:'Drama'},
{title: 'Notebook', category:'Drama|Romance|War'},
{title: 'Two Brothers (2004)', category:'Adventure|Children|Drama'},
{title: 'De', category:'Drama|Musical'},
{title: 'Intended', category:'Drama|Thriller'},
{title: 'Kaena', category:'Action|Adventure|Animation|Children|Sci'},-Fi
{title: 'Back to Bataan (1945)', category:'Drama|War'},
{title: 'Bloodhounds of Broadway (1989)', category:'Comedy|Drama'},
{title: 'Day at the Races', category:'Comedy|Musical'},
{title: 'Flying Leathernecks', category:'Action|Drama|War'},
{title: 'Now You See Him', category:'Comedy|Sci'},-Fi
{title: 'Plain Dirty (a.k.a. Briar Patch) (2003)', category:'Drama|Romance'},
{title: 'Bob & Carol & Ted & Alice (1969)', category:'Comedy|Drama'},
{title: 'Littlest Rebel', category:'Children|Drama'},
{title: 'Reconstruction (2003)', category:'Drama|Romance'},
{title: 'Claymation Christmas Celebration', category:'Animation|Children|Comedy|Musical'},
{title: 'Happenstance (Battement d'ailes du papillon', category:'Comedy|Drama'},
{title: 'Kopps (2003)', category:'Action|Comedy'},
{title: 'Comandante (2003)', category:'Documentary'},
{title: 'Undead (2003)', category:'Horror|Sci'},-Fi
{title: 'Scarlet and the Black', category:'Drama|War'},
{title: 'Into the Woods (1991)', category:'Adventure|Comedy|Fantasy|Musical'},
{title: 'Pirates of Silicon Valley (1999)', category:'Documentary|Drama'},
{title: 'Manufacturing Consent', category:'Documentary|War'},
{title: 'Clock', category:'Adventure|Drama|Romance'},
{title: 'Leave Her to Heaven (1945)', category:'Drama|Film'},-Noir
{title: 'Rapa Nui (1994)', category:'Action|Adventure|Drama|Romance'},
{title: 'Roxie Hart (1942)', category:'Comedy'},
{title: 'Mayor of the Sunset Strip (2003)', category:'Documentary'},
{title: 'Killing Me Softly (2002)', category:'Drama|Mystery|Romance|Thriller'},
{title: 'Winter War (Talvisota) (1989)', category:'Drama|War'},
{title: 'Philadelphia Experiment', category:'Adventure|Drama|Sci'},-Fi
{title: 'Wheeler Dealers', category:'Comedy'},
{title: 'Juice (1992)', category:'Action|Crime|Drama|Thriller'},
{title: 'Secret Life of Girls', category:'Comedy'},
{title: 'Flim', category:'Action|Adventure|Comedy'},
{title: 'Revenge of the Pink Panther (1978)', category:'Comedy|Crime'},
{title: 'Riders (2002)', category:'Action|Crime|Thriller'},
{title: 'I Am Dina (2002)', category:'Crime|Drama|Mystery|Romance'},
{title: 'Escapist', category:'Thriller'},
{title: 'Angels with Dirty Faces (1938)', category:'Crime|Drama'},
{title: 'Zero for Conduct (Z', category:'Comedy|Drama'},
{title: 'Shadows (1959)', category:'Drama'},
{title: 'Coming Out (1989)', category:'Drama'},
{title: 'Taxi (1998)', category:'Action|Comedy'},
{title: 'Taxi 3 (2003)', category:'Action|Comedy'},
8606::Pull My Daisy (1958)::(no genres listed)
{title: 'Tokyo Godfathers (2003)', category:'Adventure|Animation|Drama'},
{title: 'Butcher', category:'Drama|Thriller'},
{title: 'Our Hospitality (1923)', category:'Comedy'},
{title: 'All of Me (1984)', category:'Comedy|Fantasy'},
{title: 'Farmer's Daughter', category:'Comedy'},
{title: 'Lassie Come Home (1943)', category:'Adventure|Children|Drama'},
{title: 'Time of Your Life', category:'Comedy|Drama'},
{title: 'Overboard (1987)', category:'Comedy|Romance'},
{title: 'Mask of Fu Manchu', category:'Adventure|Horror|Sci'},-Fi
{title: 'By the Light of the Silvery Moon (1953)', category:'Children|Musical|Romance'},
{title: 'Butterfield 8 (1960)', category:'Drama'},
{title: 'Johnny Guitar (1954)', category:'Western'},
{title: 'Sister My Sister (1994)', category:'Drama'},
{title: 'Exterminating Angel', category:'Comedy|Drama|Fantasy|Mystery'},
{title: 'Ivans xtc. (2000)', category:'Drama'},
{title: 'Fahrenheit 9/11 (2004)', category:'Documentary'},
{title: 'Roxanne (1987)', category:'Comedy|Romance'},
{title: 'Freedom Downtime (2001)', category:'Adventure|Documentary'},
{title: 'Same River Twice', category:'Documentary'},
{title: 'Dr. Terror's House of Horrors (1965)', category:'Horror|Sci'},-Fi
{title: 'Confessions of a Burning Man (2003)', category:'Documentary'},
{title: 'Search and Destroy (1995)', category:'Comedy|Drama'},
{title: 'Book of Life (1998)', category:'Comedy'},
{title: 'Such a Long Journey (1998)', category:'Drama|War'},
{title: 'Hard Times (1975)', category:'Action|Drama'},
{title: 'Secret Society (2002)', category:'Comedy'},
{title: 'Last Starfighter', category:'Action|Adventure|Comedy|Sci'},-Fi
{title: 'Tank (1984)', category:'Action|Comedy|Drama'},
{title: 'Jungle Holocaust (Ultimo mondo cannibale) (1977)', category:'Adventure|Horror'},
{title: 'Spider', category:'Action|Adventure|Sci'},-Fi
{title: 'America's Heart and Soul (2004)', category:'Documentary'},
{title: 'Before Sunset (a.k.a. Before Sunrise 2) (2004)', category:'Drama|Romance'},
{title: 'Clearing', category:'Drama|Thriller'},
{title: 'King Arthur (2004)', category:'Action|Adventure|Drama|War'},
{title: 'Anchorman', category:'Comedy'},
{title: 'Sleepover (2004)', category:'Comedy'},
{title: 'Cinderella Story', category:'Comedy|Romance'},
{title: 'I', category:'Action|Adventure|Sci'},-Fi|Thriller
{title: 'Maria Full of Grace (Maria', category:'Crime|Drama|Thriller'},
{title: 'Distant Drums (1951)', category:'Action|Romance|Western'},
{title: 'Follow That Dream (1962)', category:'Musical'},
{title: 'Girl of Your Dreams', category:'Comedy|Drama'},
{title: 'Gray Lady Down (1978)', category:'Drama|Thriller'},
{title: 'Long Day's Journey Into Night (1962)', category:'Drama'},
{title: 'Man of La Mancha (1972)', category:'Adventure|Comedy|Musical'},
{title: 'Night of the Following Day', category:'Crime|Drama'},
{title: 'Posse (1975)', category:'Western'},
{title: 'Prince Valiant (1954)', category:'Adventure'},
{title: 'Rustlers' Rhapsody (1985)', category:'Comedy|Western'},
{title: 'Short Film About Killing', category:'Crime|Drama'},
{title: 'Tin Star', category:'Western'},
{title: 'Zandalee (1991)', category:'Drama|Thriller'},
{title: 'Brief Crossing (Br', category:'Comedy|Drama|Romance'},
{title: 'Deluge', category:'Adventure|War'},
{title: 'How the West Was Won (1962)', category:'Adventure|Drama|Western'},
{title: 'Joan of Arc (1948)', category:'Action|Drama'},
{title: 'Live Forever (2003)', category:'Comedy|Documentary'},
{title: 'Mr. Klein (Monsieur Klein) (1976)', category:'Drama'},
{title: 'Bourne Supremacy', category:'Action|Adventure|Drama|Mystery|Thriller'},
{title: 'Catwoman (2004)', category:'Action|Crime|Fantasy'},
{title: 'Home at the End of the World', category:'Drama|Romance'},
{title: 'Some Girl (1998)', category:'Comedy|Drama'},
{title: 'Stay Hungry (1976)', category:'Comedy|Drama'},
{title: 'Testament of Dr. Mabuse', category:'Crime|Horror|Mystery|Thriller'},
{title: 'Zus & Zo (2001)', category:'Comedy|Drama|Romance'},
{title: 'Battle Hymn (1957)', category:'Drama'},
{title: 'Crash Dive (1943)', category:'Drama|Romance|War'},
{title: 'Disco Pigs (2001)', category:'Drama'},
{title: 'Enemy Below', category:'Action|Drama|War'},
{title: 'Fist of the North Star (1995)', category:'Action|Thriller'},
{title: 'Flash Gordon Conquers the Universe (1940)', category:'Action|Sci'},-Fi
{title: 'Guns of the Magnificent Seven (1969)', category:'Action|Adventure|Drama|Western'},
{title: 'Hunters', category:'Drama|War'},
{title: 'In a Glass Cage (Tras el cristal) (1986)', category:'Drama|Horror'},
{title: 'Lancelot of the Lake (Lancelot du Lac) (1974)', category:'Drama|War'},
{title: 'Last Valley', category:'Adventure'},
{title: 'Magnificent Seven Ride!', category:'Western'},
{title: 'Man Escaped', category:'Adventure|Drama'},
{title: 'Miracle of Marcelino', category:'Comedy|Drama'},
{title: 'Morituri (1965)', category:'Drama|War'},
{title: 'Orgy of the Dead (1965)', category:'Horror'},
{title: 'Shalako (1968)', category:'Western'},
{title: 'Shock to the System', category:'Comedy|Crime|Thriller'},
{title: 'Slaughterhouse', category:'Comedy|Drama|Sci'},-Fi|War
{title: 'His Brother (Son fr', category:'Drama'},
{title: 'Wake Island (1942)', category:'Drama|War'},
{title: 'What Price Glory', category:'Drama|War'},
{title: 'You Were Never Lovelier (1942)', category:'Comedy|Musical|Romance'},
{title: 'Bachelor and the Bobby', category:'Comedy'},
{title: 'Breezy (1973)', category:'Drama|Romance'},
{title: 'City of No Limits', category:'Drama|Thriller'},
{title: 'Comfort of Strangers', category:'Drama'},
{title: 'Dancing in September (2000)', category:'Drama'},
{title: 'Destination Tokyo (1943)', category:'Adventure|War'},
{title: 'Dr. Jekyll and Ms. Hyde (1995)', category:'Comedy|Horror'},
{title: 'Dream Lover (1994)', category:'Drama|Mystery'},
{title: 'Fausto 5.0 (2001)', category:'Horror'},
{title: 'For Queen and Country (1988)', category:'Drama'},
{title: 'Funny About Love (1990)', category:'Comedy|Romance'},
{title: 'Greatest', category:'Drama'},
{title: 'Grief (1993)', category:'Comedy'},
{title: 'Hometown Legend (2002)', category:'Drama'},
{title: 'How I Got Into College (1989)', category:'Comedy|Romance'},
{title: 'Map of the Human Heart (1993)', category:'Drama|Romance'},
{title: 'Mr. Blandings Builds His Dream House (1948)', category:'Comedy'},
{title: 'My Favorite Wife (1940)', category:'Comedy|Romance'},
{title: 'New Adventures of Pippi Longstocking', category:'Adventure|Children|Fantasy|Musical'},
{title: 'Night and Day (1946)', category:'Drama|Musical'},
{title: 'No Name on the Bullet (1959)', category:'Western'},
{title: 'Plainsman', category:'War|Western'},
{title: 'Slaughter of the Innocents (1994)', category:'Thriller'},
{title: 'Snake Pit', category:'Drama'},
{title: 'Spoilers', category:'Action|Western'},
{title: 'Super', category:'Comedy'},
{title: 'Tai', category:'Adventure'},
{title: 'Two of a Kind (1983)', category:'Comedy|Romance'},
{title: 'Warriors (Guerreros) (2002)', category:'Adventure|Drama|War'},
{title: 'Leopard', category:'Drama|War'},
{title: 'Goodbye', category:'Comedy|Drama|Romance'},
{title: 'President's Analyst', category:'Comedy|Thriller'},
{title: 'Day of the Locust', category:'Drama'},
{title: 'Creeping Flesh', category:'Horror|Sci'},-Fi
{title: 'Swann in Love (Un amor de Swann) (1984)', category:'Drama'},
{title: 'To End All Wars (2001)', category:'Action|Drama|War'},
{title: 'Moulin Rouge (1952)', category:'Drama'},
{title: 'Belly of an Architect', category:'Drama'},
{title: 'Nest', category:'Action|Crime|Thriller'},
{title: 'Love Happy (1949)', category:'Comedy'},
{title: 'High School Confidential! (1958)', category:'Crime|Drama'},
{title: 'Out of the Blue (1980)', category:'Drama'},
{title: 'Crimetime (1996)', category:'Thriller'},
{title: 'Woman Is a Woman', category:'Comedy|Drama|Musical|Romance'},
{title: 'Mamma Roma (1962)', category:'Drama'},
{title: 'Lower Depths', category:'Comedy|Drama'},
{title: 'Ruby Cairo (1993)', category:'Thriller'},
{title: 'Night Patrol (1984)', category:'Comedy'},
{title: 'Biggles (1986)', category:'Adventure|Fantasy|Sci'},-Fi
{title: 'Fancy Pants (1950)', category:'Comedy|Western'},
{title: 'World of Suzie Wong', category:'Drama|Romance'},
{title: 'King of the Ants (2003)', category:'Crime|Horror'},
{title: 'Uncle Sam (1997)', category:'Horror'},
{title: 'Yesterday', category:'Comedy'},
{title: 'Beautiful Troublemaker', category:'Drama'},
{title: 'Balance', category:'Action|Crime|Drama'},
{title: 'Gun Crazy (a.k.a. Deadly Is the Female) (1949)', category:'Crime|Drama|Film'},-Noir
{title: 'Set', category:'Drama|Film'},-Noir|Romance
{title: 'Unprecedented', category:'Documentary'},
{title: 'Prime of Miss Jean Brodie', category:'Drama'},
{title: 'My Voyage to Italy (Il mio viaggio in Italia) (1999)', category:'Documentary'},
{title: 'North Avenue Irregulars', category:'Action|Crime'},
{title: 'Lovers and Other Strangers (1970)', category:'Comedy'},
{title: 'Kotch (1971)', category:'Comedy|Drama'},
{title: 'Greyfriars Bobby (a.k.a. Greyfriars Bobby', category:'Children|Drama'},
{title: 'Side Out (1990)', category:'Comedy|Romance'},
{title: 'Three Lives of Thomasina', category:'Children|Drama'},
{title: 'No Deposit', category:'Children|Comedy'},
{title: 'One and Only', category:'Children|Comedy|Musical'},
{title: 'Under the Lighthouse Dancing (1997)', category:'Drama'},
{title: 'This Gun for Hire (1942)', category:'Crime|Film'},-Noir|Thriller
{title: 'Black Angel (1946)', category:'Drama|Film'},-Noir|Mystery
{title: 'Big Clock', category:'Crime|Drama|Film'},-Noir|Thriller
{title: 'Criss Cross (1949)', category:'Crime|Drama|Film'},-Noir
{title: '5th Musketeer', category:'Adventure'},
{title: 'Evilspeak (1981)', category:'Horror|Sci'},-Fi
{title: 'Sherlock Holmes', category:'Crime|Mystery|Thriller'},
{title: 'Spy Who Came in from the Cold', category:'Drama|Thriller'},
{title: 'Sherlock Holmes and the Secret Weapon (1942)', category:'Crime|Mystery|Sci'},-Fi|Thriller
{title: 'Sherlock Holmes', category:'Crime|Drama|Horror|Mystery'},
{title: 'Counterfeit Traitor', category:'Thriller|War'},
{title: '1', category:'Drama'},
{title: 'Roadkill (a.k.a. Roadkill', category:'Drama'},
{title: 'Sherlock Holmes', category:'Crime|Horror|Mystery|Thriller'},
{title: 'Bon Voyage (2003)', category:'Comedy|Drama'},
{title: 'Assassination Bureau', category:'Action|Adventure|Comedy|Crime|Sci'},-Fi
{title: 'Manchurian Candidate', category:'Thriller'},
{title: 'Thunderbirds (2004)', category:'Action|Adventure|Fantasy|Sci'},-Fi
{title: 'Village', category:'Drama|Mystery|Thriller'},
{title: 'Garden State (2004)', category:'Comedy|Drama|Romance'},
{title: 'Early Summer (Bakush', category:'Drama'},
{title: 'Port of Shadows (Quai des brumes) (1938)', category:'Drama'},
{title: 'Thunderbirds Are GO (1966)', category:'Action|Sci'},-Fi
{title: 'Thunderbird Six (1968)', category:'Action|Sci'},-Fi
{title: 'Castle Keep (1969)', category:'Drama|War'},
{title: 'Revengers Tragedy (2002)', category:'Comedy|Horror'},
{title: 'Beyond Hypothermia (Sip si 32 doe) (1996)', category:'Action|Drama|Thriller'},
{title: 'Octane (2003)', category:'Horror|Thriller'},
{title: 'PTU (2003)', category:'Crime|Drama'},
{title: 'Unfinished Piece for a Player Piano', category:'Drama'},
{title: 'Musa the Warrior (Musa) (2001)', category:'Action|Adventure|Drama|War'},
{title: 'Funny Thing Happened on the Way to the Forum', category:'Comedy|Musical'},
{title: 'Salesman (1969)', category:'Documentary'},
{title: 'Collateral (2004)', category:'Action|Crime|Drama|Thriller'},
{title: 'Little Black Book (2004)', category:'Comedy|Romance'},
{title: 'Code 46 (2003)', category:'Romance|Sci'},-Fi
{title: 'In the Soup (1992)', category:'Comedy|Drama'},
{title: 'They Came to Cordura (1959)', category:'Western'},
{title: 'Blue Spring (Aoi haru) (2001)', category:'Drama'},
{title: 'Story of Women (Une affaire de femmes) (1988)', category:'Drama'},
{title: 'Attack the Gas Station! (Juyuso seubgyuksageun) (1999)', category:'Comedy|Crime'},
{title: 'Masks (Masques) (1987)', category:'Thriller'},
{title: 'Harold and Kumar Go to White Castle (2004)', category:'Comedy'},
{title: 'Princess Diaries 2', category:'Comedy|Romance'},
{title: 'Danny Deckchair (2003)', category:'Comedy|Romance'},
{title: 'AVP', category:'Action|Horror|Sci'},-Fi|Thriller
{title: 'Yu', category:'Action|Adventure|Animation|Fantasy'},
{title: 'Novo (2002)', category:'Drama'},
{title: 'We Don't Live Here Anymore (2004)', category:'Drama'},
{title: 'Without a Paddle (2004)', category:'Comedy'},
{title: 'Exorcist', category:'Drama|Horror|Thriller'},
{title: 'Speedway (1968)', category:'Action'},
{title: 'Trouble with Girls', category:'Comedy|Drama'},
{title: 'It Happened at the World's Fair (1963)', category:'Adventure'},
{title: 'Double Trouble (1967)', category:'Musical'},
{title: 'Spinout (1966)', category:'Comedy|Musical'},
{title: 'Harum Scarum (1965)', category:'Comedy|Musical'},
{title: 'Unidentified Flying Oddball (a.k.a. The Spaceman and King Arthur) (a.k.a. A Spaceman in King Arthur's Court) (1979)', category:'Adventure|Comedy|Fantasy|Sci'},-Fi
{title: 'Sting II', category:'Comedy|Crime'},
{title: 'If a Man Answers (1962)', category:'Comedy'},
{title: 'Cheerleader Camp (1987)', category:'Comedy|Horror|Mystery'},
{title: 'Human Resources (Ressources Humaines) (1999)', category:'Drama'},
{title: 'Bill Cosby', category:'Comedy|Documentary'},
{title: 'Dead Ringer (1964)', category:'Drama|Thriller'},
{title: 'Benji', category:'Children|Drama'},
{title: 'Anacondas', category:'Adventure|Drama|Horror|Sci'},-Fi|Thriller
{title: 'Suspect Zero (2004)', category:'Crime|Drama|Horror|Thriller'},
{title: 'Warriors of Heaven and Earth (Tian di ying xiong) (2003)', category:'Action|Adventure|Drama'},
{title: 'Vanity Fair (2004)', category:'Drama|Romance'},
{title: 'Cookout', category:'Comedy'},
{title: 'Paparazzi (2004)', category:'Drama|Thriller'},
{title: 'Wicker Park (2004)', category:'Drama|Romance|Thriller'},
{title: 'Triggermen (2002)', category:'Comedy|Crime'},
{title: 'Alice Doesn't Live Here Anymore (1974)', category:'Drama|Romance'},
{title: 'Mangler', category:'Horror'},
{title: 'Who's That Knocking at My Door', category:'Drama'},
{title: 'Seeing Other People (2004)', category:'Comedy'},
{title: 'Past Midnight (1992)', category:'Horror|Thriller'},
{title: 'Million to Juan', category:'Comedy'},
{title: 'Camera Buff (Amator) (1979)', category:'Drama'},
{title: 'No End (Bez konca) (1985)', category:'Drama'},
{title: 'Highwaymen (2003)', category:'Action|Crime|Thriller'},
{title: 'Graffiti Bridge (1990)', category:'Drama|Musical'},
{title: 'Young and the Passionate', category:'Drama'},
{title: 'Under the Cherry Moon (1986)', category:'Comedy|Drama|Musical|Romance'},
{title: 'Flipper (1963)', category:'Adventure|Children|Drama'},
{title: 'Smile (1975)', category:'Comedy'},
{title: 'Lord Jim (1965)', category:'Adventure|Drama'},
{title: 'Small Circle of Friends', category:'Drama'},
{title: 'Night of the Demons (1988)', category:'Horror'},
{title: 'Witchboard (1986)', category:'Horror|Mystery|Thriller'},
{title: 'Roller Boogie (1979)', category:'Drama'},
{title: 'Lilith (1964)', category:'Drama'},
{title: 'Apple', category:'Musical|Sci'},-Fi
{title: 'SuperBabies', category:'Comedy'},
{title: 'Cellular (2004)', category:'Action|Crime|Drama|Mystery|Thriller'},
{title: 'Resident Evil', category:'Action|Horror|Sci'},-Fi|Thriller
{title: 'Criminal (2004)', category:'Comedy|Drama'},
{title: 'Mr. 3000 (2004)', category:'Comedy|Drama'},
{title: 'Sky Captain and the World of Tomorrow (2004)', category:'Action|Adventure|Sci'},-Fi
{title: 'Wimbledon (2004)', category:'Comedy|Romance'},
{title: 'Anatomy of Hell (Anatomie de l'enfer) (2004)', category:'Drama'},
{title: 'Head in the Clouds (2004)', category:'Drama|Romance|War'},
{title: 'First Daughter (2004)', category:'Comedy|Romance'},
{title: 'Forgotten', category:'Drama|Mystery|Sci'},-Fi|Thriller
{title: 'Last Shot', category:'Comedy'},
{title: 'Dirty Shame', category:'Comedy'},
{title: 'Motorcycle Diaries', category:'Drama'},
{title: 'Shaun of the Dead (2004)', category:'Comedy|Horror|Romance'},
{title: 'Come Back', category:'Drama'},
{title: 'Black Orchid', category:'Drama'},
{title: 'Second Chorus (1940)', category:'Comedy|Musical|Romance'},
{title: 'Class of Nuke 'Em High Part II', category:'Comedy|Horror|Sci'},-Fi
{title: 'Murder on the Orient Express (1974)', category:'Crime|Mystery|Thriller'},
{title: 'Mask (1985)', category:'Drama'},
{title: 'Alexander's Ragtime Band (1938)', category:'Drama|Musical'},
{title: 'Boston Strangler', category:'Crime|Drama|Mystery|Thriller'},
{title: 'Last Flight of Noah's Ark', category:'Adventure|Children|Comedy'},
{title: 'Man with One Red Shoe', category:'Comedy|Thriller'},
{title: 'Sentinel', category:'Horror'},
{title: 'SSSSSSS (1973)', category:'Horror|Sci'},-Fi
{title: 'Whispers in the Dark (1992)', category:'Thriller'},
{title: 'Stealing Time (a.k.a. Rennie's Landing) (2001)', category:'Drama'},
{title: 'Legacy', category:'Horror'},
{title: 'Alligator People', category:'Horror'},
{title: 'Hear No Evil (1993)', category:'Thriller'},
{title: 'Basket Case 3', category:'Comedy|Horror'},
{title: 'Basket Case 2 (1990)', category:'Comedy|Horror'},
{title: 'Orca', category:'Action|Drama|Horror|Thriller'},
{title: 'AKA (2002)', category:'Drama'},
{title: 'I Married a Monster from Outer Space (1958)', category:'Horror|Sci'},-Fi
{title: 'Trojan Women', category:'Drama'},
{title: 'Robinson Crusoe (a.k.a. Adventures of Robinson Crusoe', category:'Adventure|Drama'},
{title: 'Hardcore (1979)', category:'Drama'},
{title: 'Watermelon Man', category:'Comedy|Drama'},
{title: 'Flashpoint (1984)', category:'Action|Adventure|Crime|Mystery|Thriller'},
{title: 'Bug (1975)', category:'Horror|Mystery|Sci'},-Fi
{title: 'Terror', category:'Horror|Mystery'},
{title: 'Jack', category:'Horror'},
{title: '1492', category:'Adventure|Drama'},
{title: 'Cannibal Holocaust (1980)', category:'Horror'},
{title: 'Shark Tale (2004)', category:'Animation|Children|Comedy'},
{title: 'Ladder 49 (2004)', category:'Action|Drama|Thriller'},
{title: 'Black Cloud (2004)', category:'Drama'},
{title: 'I Heart Huckabees (2004)', category:'Comedy|Drama'},
{title: 'Raise Your Voice (2004)', category:'Drama|Romance'},
{title: 'Taxi (2004)', category:'Action|Comedy'},
{title: 'Around the Bend (2004)', category:'Drama'},
{title: 'Primer (2004)', category:'Drama|Mystery|Sci'},-Fi|Thriller
{title: 'Stage Beauty (2004)', category:'Drama'},
{title: 'Shall We Dance', category:'Comedy|Romance'},
{title: 'Team America', category:'Action|Adventure|Animation|Comedy|Drama'},
{title: 'Eulogy (2004)', category:'Comedy|Crime|Drama'},
